canonical_smi,lambda_max_exp_nm,n_solvent_records,mw,LargestConjugatedSystemSize,y_pred,y_std,n_source_rows,wb97_vert1,wb97_vert2,wb97_vert3,wb97_vert4,wb97_vert5,wb97_osc1,wb97_osc2,wb97_osc3,wb97_osc4,wb97_osc5,tddft_nm__lowest_excitation_(S1),tddft_nm__lowest_bright_(f>=0.01),tddft_nm__brightest_in_1-4_eV,tddft_nm__brightest_overall,scaffold_unseen_vs_training
COc1ccc2c(CC(=O)NN)coc2c1,290.1,10,220.228,10,390.4788166049779,104.75540139834204,1,4.97,5.503,5.813,6.413,6.469,0.090451405,0.183074106,0.006193936,0.358028934,0.279487987,249.46517706237427,249.46517706237427,249.46517706237427,193.3325947294558,False
CC(C)(C)[N+](=O)[O-],276.0,1,103.121,3,389.3813665502482,84.26807250195183,1,4.246,4.47,7.443,7.666,7.813,2.83e-05,0.000118444,0.171453789,0.004412949,0.072550915,292.002338671691,166.57825204890503,292.002338671691,166.57825204890503,True
CC1(C)C(=CC=C2CCCC(C=CC3=[N+](CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)=C2Oc2ccc(CCN=C=S)cc2I)N(CCCS(=O)(=O)[O-])c2ccccc21,766.0,1,967.0059999999996,30,550.0022855323384,154.84017583448056,1,2.98,4.114,4.355,4.441,4.605,2.273101383,0.005926484,0.006122553,0.013383239,0.047827871,416.0543389261745,416.0543389261745,416.0543389261745,416.0543389261745,True
CC(Nc1c2ccc(=[N+]3CCCCC3)cc-2oc2cc(N3CCCCC3)ccc12)C(=O)OC(C)(C)C,462.0,1,490.66800000000035,17,429.876186400453,131.8969752586368,1,3.557,4.284,4.377,4.847,5.155,1.126337646,0.000710808,0.329537346,0.063391769,0.631575047,348.5639387123981,348.5639387123981,348.5639387123981,348.5639387123981,True
O=[N+]([O-])c1ccc([N+]2=CC3=C(O[B-]2(F)F)c2ccccc2SC3)cc1,440.0,1,360.15000000000003,20,419.7415691050029,130.4840568658381,1,3.432,3.932,3.964,4.407,4.843,0.58864149,0.049109294,0.438923026,0.000306303,0.021218222,361.25930361305365,361.25930361305365,361.25930361305365,361.25930361305365,True
C(#Cc1ccccc1)C(C#Cc1ccccc1)=Cc1cccc(C=C(C#Cc2ccccc2)C#Cc2ccccc2)c1,349.0,1,530.6700000000003,42,366.8165114668066,94.685058590954,1,3.296,3.791,3.793,4.228,4.251,0.256248927,0.099913989,0.849743029,0.169725468,0.135044217,376.1656341019418,376.1656341019418,326.87633271816503,326.87633271816503,True
c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,535.4,10,511.4370000000001,27,433.4077776277339,119.90887041539048,1,2.929,4.078,4.18,4.366,4.473,0.294826828,0.222841791,0.022179547,0.027602343,0.020390041,423.2987128712872,423.2987128712872,423.2987128712872,423.2987128712872,True
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(c3ccc[nH]3)c3ccccc3C1=C2C,603.0,6,377.24700000000007,20,412.4317514808323,129.504667611296,1,2.631,4.056,4.267,4.286,4.524,0.986610542,0.195453971,0.374979176,0.133571317,0.259976902,471.24360699353866,471.24360699353866,471.24360699353866,471.24360699353866,True
CC(C)(C)c1ccc2oc(-c3ccc(-c4nc5cc(C(C)(C)C)ccc5o4)s3)nc2c1,374.4,10,430.57300000000015,23,412.88011452978566,106.62802123364584,1,3.67,4.755,4.97,5.061,5.142,1.89385103,0.047766615,0.037198985,0.081024208,0.006379311,337.83158855585833,337.83158855585833,337.83158855585833,337.83158855585833,False
CN(C)c1ccc(C2=CC3=C(c4ccc(C=O)cc4)C4c5ccccc5C3(S2)c2ccccc24)cc1,447.0,6,483.63600000000014,19,499.2891579674291,126.52390103088518,1,3.149,3.878,4.374,4.53,4.586,1.095333877,0.000417055,0.587912713,0.160377355,0.114016347,393.7256049539536,393.7256049539536,393.7256049539536,393.7256049539536,True
Cc1ccc(-c2nc(-c3cc([N+](=O)[O-])ccc3O)[nH]c2-c2ccc(C)cc2)cc1,284.0,1,385.4230000000001,27,408.74986990910304,110.52132821840196,1,3.977,4.144,4.418,4.488,4.579,1.505e-06,0.550604938,0.441003494,0.000488641,0.136537818,311.7530626100076,299.18965492277994,311.7530626100076,299.18965492277994,False
COc1ccc2c3ccc(OC)cc3n(-c3ccc(-c4nnc(C)o4)cc3)c2c1,319.0,1,385.4230000000001,26,283.7381054782431,99.599332361957,1,4.361,4.571,4.614,4.809,4.851,0.662249744,0.0525802,0.273972489,0.125404991,0.002263246,284.3022082091264,284.3022082091264,284.3022082091264,284.3022082091264,True
COC(=O)c1cc(OC)ccc1OC,318.0,1,196.202,11,417.76223398526525,86.1120093502392,1,4.408,5.32,5.622,6.48,6.536,0.155414755,0.000127382,0.113056449,0.000179326,0.843052637,281.2708552631579,281.2708552631579,281.2708552631579,189.69429773561814,False
O=c1oc2c(ccc3cc(O)ccc32)nc1-c1ccccc1,406.0,1,289.28999999999996,22,351.17176652677875,96.14005006491992,1,3.536,3.789,4.131,4.654,4.785,0.931954043,0.000915426,0.071533722,0.014098139,0.315707855,350.6340299773756,350.6340299773756,350.6340299773756,350.6340299773756,True
Cc1cc(C)n2c1C=[N+]1[N+](=C3C=NC=CN3[B-]1(F)F)[B-]2(F)F,467.7,1,310.86,14,399.9167701968991,134.016095165121,1,3.528,4.438,4.439,4.765,5.096,0.879145009,0.043049681,0.110944243,0.098438466,0.016493009,351.42911848072566,351.42911848072566,351.42911848072566,351.42911848072566,True
CN(C)c1cc(-c2ccccc2)cc2cc(C#Cc3ccncc3)ccc12,345.0,1,348.449,25,417.22813797908367,115.99357739432028,1,3.962,4.189,4.376,4.873,4.895,0.099124464,0.069202337,1.911752513,0.004415399,0.001806223,312.933349318526,312.933349318526,312.933349318526,283.3276805301645,True
Cc1cc(C)c(B(c2ccc(-c3cc4ccc5cccc6ccc(c3)c4c56)cc2)c2c(C)cc(C)cc2C)c(C)c1,378.0,1,526.5320000000003,22,391.31624939030775,91.16731851283072,1,3.838,4.146,4.254,4.291,4.817,0.000945781,0.232570017,0.152358205,1.301875844,0.003108141,323.0437545596665,299.045328027014,323.0437545596665,288.9400908879049,True
CCOC(=O)c1csc2[n+]1[B-](F)(F)OC(c1ccc(N(C)C)cc1)=N2,406.75,4,367.186,18,452.17710109832313,121.4200510057756,1,3.925,4.767,5.027,5.054,5.179,1.347111034,0.010997122,0.025515079,0.028257988,0.083896469,315.88329426751596,315.88329426751596,315.88329426751596,315.88329426751596,True
CC1(C)c2ccccc2N(c2ccc(-c3n[n+]4c(o3)-c3ccccc3O[B-]4(F)F)cc2)c2ccccc21,363.92857142857144,14,493.3220000000001,31,418.01482527099745,126.61537532389502,1,3.671,4.057,4.457,4.676,4.781,2.0404e-05,0.743353908,0.005888249,0.035193573,0.675051041,337.739561427404,305.60560266206556,337.739561427404,305.60560266206556,True
O=c1oc2ccccc2c2c1c(=O)oc1ccc3ccc(O)cc3c12,428.0,2,330.295,25,435.0927083403309,97.1209052865912,1,3.616,4.062,4.14,4.4,4.576,0.289488005,0.199363188,0.040869187,0.013811094,0.113351159,342.8766399336283,342.8766399336283,342.8766399336283,342.8766399336283,True
C[Si]1(C)O[Si](C)(C)c2cc3cc4cc5c(cc4cc3cc21)C(=O)c1cc2cc3cc4c(cc3cc2cc1C5=O)[Si](C)(C)O[Si]4(C)C,470.0,1,669.0460000000003,32,489.6833685399301,101.27885871997292,1,3.405,3.468,3.489,3.567,3.636,4e-08,0.082214597,0.635630962,5.964e-06,2.01e-07,364.1239148311307,357.5092070357555,355.3573889366581,355.3573889366581,True
c1ccc(B2Nc3cc4c(cc3-c3occc32)NB(c2ccccc2)c2ccoc2-4)cc1,388.0,1,412.0660000000001,18,406.7040937831043,117.2227605355262,1,3.83,4.314,5.151,5.213,5.269,0.818354772,0.180260404,1.957941896,0.000278414,0.000804818,323.71851958224545,323.71851958224545,323.71851958224545,240.69926810328093,True
CCOC(=O)c1cc(C(=O)OCC)c2ccc(C)cc2n1,321.0,1,287.315,16,346.20280896422037,101.71427680768292,1,4.033,4.141,4.383,4.894,5.136,0.001643089,0.06686515,0.147302458,4.9417e-05,0.000233908,307.42423258120505,299.40640666505675,307.42423258120505,282.87518366415696,False
COC(=O)C(Cc1ccc2oc(-c3ccc(N(C)c4ccccc4)cc3)nc2c1)NC(=O)OC(C)(C)C,348.36399513714287,35,501.5830000000002,22,385.6418814591974,108.83922527479992,1,4.1,4.605,4.956,5.004,5.225,1.501911639,0.069221221,0.048483048,0.006256593,0.127659589,302.40047073170734,302.40047073170734,302.40047073170734,302.40047073170734,True
C[Si]1(c2ccccc2)C(c2ccc(-n3c4ccccc4c4ccccc43)cc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccc(-n2c3ccccc3c3ccccc32)cc1,385.0,1,807.085,54,394.69876690612534,103.99974512314186,1,3.29,4.191,4.414,4.42,4.605,0.779278504,0.264267935,0.140892863,0.001062409,0.244679881,376.8516504559271,376.8516504559271,376.8516504559271,376.8516504559271,True
CCOC(=O)c1c(N)sc(N=Cc2ccc(-c3cccs3)s2)c1C(=O)OCC,466.0,1,434.5640000000002,24,448.8469531495878,107.16082483655136,1,3.107,4.277,4.29,4.462,4.603,1.742660544,0.002876981,0.048124115,0.003344352,0.106246871,399.0479336981011,399.0479336981011,399.0479336981011,399.0479336981011,True
COC(=O)c1cc(=O)n(C)c2cc(-c3ccc(Oc4ccccc4)cc3)sc12,397.0,2,391.4480000000001,26,428.9532484347867,111.30741303045704,1,3.518,4.412,4.56,4.708,4.806,0.71363214,0.38973646,0.000423833,0.093562851,0.002346313,352.42806424104606,352.42806424104606,352.42806424104606,352.42806424104606,True
CCCCCCCCOc1ccc(-c2c3c4n(c(-c5ccc(OCCCCCCCC)cc5)c3c3n2[B-](F)(F)[n+]2c(ccc5ccccc52)N=3)[B-](F)(F)[n+]2c(ccc3ccccc32)N=4)cc1,671.0,1,892.6600000000003,44,461.18497317099366,128.4458310015208,1,2.325,3.181,3.495,3.562,3.984,1.457723708,0.000207559,0.003017717,1.011712228,0.000124873,533.2653462365591,533.2653462365591,533.2653462365591,533.2653462365591,True
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1cccc2c1Oc1c(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cccc1C2(C)C,346.0,1,718.945,44,386.3251135984786,117.61554166113672,1,4.139,4.307,4.337,4.405,4.516,0.0094535,0.015781071,0.013985599,0.040032734,0.017764847,299.55108238705003,287.8667123287671,299.55108238705003,281.46241316685587,True
Cc1ccc2nc3c(=O)n(C)c(=O)nc-3n(C)c2c1,435.0,2,256.265,16,444.12852379921526,103.8483555282601,1,3.579,3.652,4.059,4.458,4.742,0.424817882,0.00176338,2.15e-07,0.160230376,0.009410573,346.4213271863649,346.4213271863649,346.4213271863649,346.4213271863649,False
O=c1cccc2n1CC1CNCC2C1,318.0,1,190.246,7,303.4969524935515,116.08768993663148,3,4.597,5.1946666666666665,6.014666666666667,6.102333333333333,6.2010000000000005,0.24487191666666666,0.0005098873333333334,0.122382167,0.015006472,0.004004458,269.7067500543833,269.7067500543833,269.7067500543833,269.7067500543833,True
O=P12n3c4c5ccccc5c3N=c3c5ccccc5c(n31)=c1c3ccccc3c(n12)=NC1=NC(=N4)c2ccccc21,654.0,1,545.5020000000003,39,508.706849559698,116.80143834132504,1,2.212,2.244,3.657,3.785,3.917,0.231968683,0.41335818,1.0771875,1.413951949,0.552973242,560.5072016274864,560.5072016274864,327.5672206076618,327.5672206076618,True
CC12SC(=O)C=C1c1nc(-c3ccccc3O)[nH]c1C1=CC(=O)SC12C,455.0,1,382.4660000000001,20,405.7341008362419,119.08426478489189,1,3.76,4.113,4.138,4.445,4.582,0.398564394,0.011761774,0.00198518,0.960755332,0.031992411,329.7451941489362,329.7451941489362,329.7451941489362,278.92956805399325,True
COC(=O)C(C#N)=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1,334.1111111111111,9,374.35600000000017,27,375.02382713506074,100.7906366217388,1,3.926,4.113,4.39,4.645,4.831,0.00079109,0.733854814,0.000255643,0.922265985,0.027330013,315.8028349465104,301.4446705567712,315.8028349465104,266.9196835306782,False
O=C1C(=c2c(=O)c3c4ccccc4cc4cc5ccccc5c2c43)C(=O)c2ccccc21,518.6,1,410.42800000000017,32,433.41803887094767,96.38194019129102,1,2.247,2.668,2.865,3.315,3.378,0.218488093,0.077013899,0.103347307,0.004783865,0.003211564,551.7765598575879,551.7765598575879,551.7765598575879,551.7765598575879,True
CC1=CC(C)=[N+]2C1=Cc1c3ccccc3c(C#Cc3cccs3)n1[B-]2(F)F,622.0,5,376.24,22,463.6242863285997,125.4804506115669,1,2.548,3.95,4.14,4.267,4.421,1.178900706,0.203387791,0.535849389,0.089532618,0.354923683,486.59416405023546,486.59416405023546,486.59416405023546,486.59416405023546,True
C(=Cc1c2ccccc2cc2ccccc12)c1ccc2ccccc2c1,386.5,2,330.43,26,385.7734568623843,84.72086375669834,2,3.4055,3.965,4.273,4.36,4.659,0.6852442195,7.78505e-05,0.044993607000000005,0.322740544,0.07289021849999999,364.07045367787407,364.07045367787407,364.07045367787407,364.07045367787407,True
CCc1c(C)c2n(c1C)[B-](F)(F)[N+]1=C(NCc3ccc(OC)cc3)C(SC#N)=CC1=C2C,565.8,5,454.3550000000002,12,420.82005569796746,141.81192904602676,1,2.997,4.099,4.477,4.605,5.094,1.122935339,0.092271614,0.013155628,0.00411569,0.047638985,413.69433767100435,413.69433767100435,413.69433767100435,413.69433767100435,True
CCN(CC)c1ccc(-c2c3c(n4ccc(C(C)=O)cc24)C(=O)N(CCCNC(=O)OC(C)(C)C)C3)cc1,441.0,1,518.6580000000004,21,527.6835996872657,129.7191885861332,1,3.302,3.91,4.077,4.49,4.651,0.429988944,0.000243134,0.043797316,0.027524925,0.701052621,375.482110841914,375.482110841914,375.482110841914,266.57534508707806,True
CCN(CC)c1ccc(-n2c(C)ccc2C)cc1,307.0,2,242.366,12,467.39924427965406,93.56933911027711,1,4.698,5.433,5.448,5.608,5.932,0.041810061,0.50551028,0.029350595,0.024165103,0.019212052,263.90845679012347,263.90845679012347,263.90845679012347,228.20576661144858,False
CC(C)CCCC(C)C1CCC2C3CC=C4CC(OC(=O)Oc5cc(C=CC=Cc6ccc(N(C)C)cc6)ccc5[N+](=O)[O-])CCC4(C)C3CCC12C,446.1428571428572,7,723.0109999999999,24,411.7794541833562,143.58298032213978,1,3.271,3.88,4.366,4.456,4.49,2.314191089,0.022175709,0.015151526,0.019232775,4.5122e-05,379.0406389483339,379.0406389483339,379.0406389483339,379.0406389483339,True
Cc1ccc2c(c1)NC(=O)CC(=O)N2,294.0,1,190.202,12,478.1322418548875,90.8949633339402,1,4.892,5.367,5.549,5.569,6.299,0.069384948,0.033870341,0.060766733,0.014036837,1.19548398,253.4427493867539,253.4427493867539,253.4427493867539,196.831549452294,True
CN(C)c1ccc(C2=CC3=C(c4ccc([N+](=O)[O-])cc4)C4c5ccccc5C3(S2)c2ccccc24)cc1,484.0,1,500.62300000000016,20,495.6942595885992,126.35165914829778,1,3.057,3.901,4.204,4.404,4.435,1.05681023,0.003206649,0.51140957,0.001197095,0.303563783,405.57472358521426,405.57472358521426,405.57472358521426,405.57472358521426,True
Cc1cc2ccccc2c2c1c1ccccc1n2-c1ncccn1,303.0,1,309.372,23,316.57557774953483,102.61488981727798,1,4.148,4.331,4.58,4.673,4.719,0.115974776,0.083502094,0.003912055,0.093807955,0.268142759,298.90114030858246,298.90114030858246,298.90114030858246,262.7340389913117,True
N#Cc1cc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)ccc1-c1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1C#N,386.0,1,742.926,58,501.8633777784776,95.51604832117717,1,3.443,3.747,4.281,4.29,4.422,3.683953204,0.009404518,0.037428513,0.032858282,0.010134324,360.10512053441767,360.10512053441767,360.10512053441767,360.10512053441767,True
COc1ccc(C=C(C#N)c2nc3ccccc3s2)cc1,370.0,2,292.363,20,441.5382848340907,95.12144142176888,1,3.711,4.619,4.765,4.902,5.024,1.426044306,0.01876686,0.004054911,0.000488062,0.038856165,334.0991457828079,334.0991457828079,334.0991457828079,334.0991457828079,True
O=[N+]([O-])c1ccc(C#Cc2ccccc2C#Cc2ccc([N+](=O)[O-])cc2)cc1,350.0,1,368.34800000000007,28,394.8402773248543,86.21438600214331,1,3.709,3.91,3.91,4.385,4.502,0.437274971,0.000479333,0.001305813,1.675468061,0.019979598,334.27930169857103,334.27930169857103,334.27930169857103,282.7461641961232,True
C[Si](C)(C)c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc([Si](C)(C)C)cc5)s4)c4nsnc34)s2)cc1,495.0,1,596.9950000000001,31,483.17208091487447,100.10171323040706,1,2.623,3.849,3.904,4.32,4.618,1.296893387,0.284356871,1.010318862,0.105098228,0.005864363,472.6808730461304,472.6808730461304,472.6808730461304,472.6808730461304,True
CCCCCN(c1ccccc1)c1ccc2c(c1)C(CC)(CC)c1cc(C=Cc3ccc(C=C(C#N)C(=O)O)s3)ccc1-2,449.0,8,586.8010000000004,33,515.1068380340947,119.94587414619014,1,2.888,3.974,4.372,4.536,4.551,2.352655654,0.054933537,0.013550209,0.032505617,0.151936092,429.30814750692525,429.30814750692525,429.30814750692525,429.30814750692525,True
CCCCn1c(=O)c2cc3ccc4cccc5ccc(c2c1=O)c3c45,427.0,1,327.38300000000015,21,419.9477987785485,102.29866544415307,1,3.589,3.832,4.251,4.578,4.721,0.237369738,0.128814602,0.000112863,0.303356179,0.010895223,345.45609640568404,345.45609640568404,345.45609640568404,270.8261096548711,False
COC(=O)C=CC=CC1=CC2=C(c3c(C)cc(C)cc3C)c3cc(C=CC=CC(=O)OC)cn3[B-](F)(F)[N+]2=C1,633.0,1,530.3800000000001,31,423.98262950476334,147.21001686072017,1,2.763,3.688,3.754,3.943,4.133,1.590860428,0.000533914,0.199327391,0.901812727,0.018988824,448.7303402099168,448.7303402099168,448.7303402099168,448.7303402099168,True
O=c1oc2ccccc2cc1-c1ccc(-c2cc3ccccc3oc2=O)cc1,344.6666666666667,6,366.37200000000007,28,377.6574635782356,82.93746489290955,1,3.843,4.356,4.666,4.761,4.808,1.740948739,0.02436606,0.021938607,0.007702956,0.025641113,322.62345303148584,322.62345303148584,322.62345303148584,322.62345303148584,True
CCN(CC)c1ccc2cc(C=CC3=CC(C=Cc4cc5ccc(N(CC)CC)cc5oc4=O)=[O+][B-](F)(F)O3)c(=O)oc2c1,623.125,8,602.4430000000003,33,534.8371870209999,125.85336142885612,1,2.824,3.485,4.295,4.43,4.552,2.708323555,0.596804449,0.01695995,0.006460035,0.017657436,439.0375106232295,439.0375106232295,439.0375106232295,439.0375106232295,True
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3N(C)C)sc12,404.0,2,342.4200000000001,20,448.8360023165114,116.52427477262977,1,3.565,4.114,4.615,4.649,4.825,0.55345719,0.022235413,0.000897097,0.130311656,0.074295709,347.78174754558205,347.78174754558205,347.78174754558205,347.78174754558205,True
CN1C(=CC=C(C=Cc2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,647.75,4,457.6190000000001,28,583.0580620506411,121.41566432655488,1,2.575,4.336,4.344,4.711,4.738,2.330571843,0.2616854,0.011653891,0.059174204,0.029283759,481.49201165048544,481.49201165048544,481.49201165048544,481.49201165048544,True
CC(C)(C)c1cc(-c2ccc3c(-c4cc(C(C)(C)C)cc(C(C)(C)C)c4)cc4c5cc(-c6cc(C(C)(C)C)cc(C(C)(C)C)c6)ccc5c(-c5cc(C(C)(C)C)cc(C(C)(C)C)c5)cc4c3c2)cc(C(C)(C)C)c1,351.0,1,981.5499999999996,42,456.36906317447085,104.74377668938271,1,3.795,3.868,4.522,4.646,4.818,0.778152837,0.048158005,0.002315987,0.037995835,3.149869222,326.70406587615287,326.70406587615287,326.70406587615287,257.335394354504,True
COC(=O)CC1(C(=O)OC)Oc2c(c(C(C)=O)c3c(c2C(C)=O)OCO3)O1,423.0,1,380.3050000000002,14,418.2479143943198,117.02029171418556,1,3.487,3.843,3.901,5.064,5.302,0.171435902,0.000267843,7.1824e-05,0.079895584,0.28523344,355.56120734155434,355.56120734155434,355.56120734155434,233.84419652961148,True
Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc2c(c1)Oc1ccccc1P2(=S)c1ccccc1,311.2,1,665.7980000000003,26,404.83600409513474,130.73599408267717,1,4.143,4.495,4.56,4.733,4.781,0.001731013,0.024292357,0.085819612,0.258032806,0.148370353,299.2618706251509,275.82690322580646,299.2618706251509,261.956883583351,True
F[B-]1(F)OC(c2ccccc2)=C(c2ccccc2)c2sc3ccccc3[n+]21,360.0,1,377.2240000000001,24,454.7283033342685,112.58932678270727,1,3.779,4.888,4.935,5.111,5.161,0.928414476,0.004355855,0.007991666,0.106397372,0.035128413,328.0873061656523,328.0873061656523,328.0873061656523,328.0873061656523,True
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,372.1428571428572,7,557.6970000000001,37,409.5292538302779,126.0485217926361,1,3.764,3.943,4.217,4.578,4.907,1.366151098,0.135901786,0.634248118,0.232553199,0.224010584,329.39477417640813,329.39477417640813,329.39477417640813,329.39477417640813,True
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4cc(-c5ccccc5)c(-c5ccccc5)c(-c5ccccc5)c4-c4ccccc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,365.0,1,807.0530000000001,59,427.8793023878107,108.38634043981398,1,4.053,4.261,4.608,4.69,4.841,0.934465697,0.340885245,0.25515901,0.003381764,0.147968953,305.90721194177155,305.90721194177155,305.90721194177155,305.90721194177155,True
CC(=O)Nc1ccc(C2=CC(=Cc3ccc(C#N)cc3)C(=O)O2)cc1,424.0,1,330.3430000000001,24,424.0862414723002,109.0799953155289,1,3.212,4.576,4.685,4.738,4.865,1.490216153,0.001146365,0.017364188,0.086947766,0.420241773,386.0030915317559,386.0030915317559,386.0030915317559,386.0030915317559,True
N#Cc1c(N2CCCCC2)cc(-c2ccc3c(c2)OCO3)c2c1-c1cccc3cccc-2c13,429.0,1,430.50700000000023,27,401.8410436529067,121.02607720691168,1,3.503,3.867,4.171,4.455,4.656,0.050818658,0.027194353,0.804633766,0.067096216,0.317377894,353.9371767056808,353.9371767056808,353.9371767056808,297.25292016303047,True
COc1ccccc1-c1nc2c3cccnc3c3ncccc3c2n1-c1ccccc1,359.0,3,402.4570000000001,30,385.8980030276506,103.584274179517,1,4.208,4.392,4.469,4.712,4.808,0.023994113,0.269584135,0.000802398,0.006348453,0.267841097,294.6392419201521,294.6392419201521,294.6392419201521,282.2955214025501,False
COc1cc2sc3nc(-c4ccccc4)sc3c2cc1OC,360.0,1,327.4300000000001,20,449.8761507656506,107.36582440954844,1,3.823,4.363,4.939,5.114,5.15,1.095377921,0.038907794,0.000326819,0.067319658,0.000236938,324.31125555846194,324.31125555846194,324.31125555846194,324.31125555846194,True
Fc1ccccc1N1c2c(sc3ccccc23)Sc2sc3ccccc3c21,353.0,1,405.54400000000015,25,404.647154636733,111.21411873061714,1,3.325,4.188,4.42,4.425,4.522,0.013977764,0.000223875,0.233186209,0.003367559,0.001723124,372.88479097744363,372.88479097744363,372.88479097744363,280.5072239819005,True
O=C1C=C(Nc2cc(F)ccc2F)C(=O)c2ccccc21,440.0,2,285.249,19,465.4794350422186,108.710496259896,1,3.246,3.298,3.77,4.369,4.605,0.161344111,1.3039e-05,6.931e-06,0.071356284,0.369597997,381.95992914356134,381.95992914356134,381.95992914356134,269.23820412595006,True
N#CC(=NNc1ccc(C#N)cc1)c1nc(-c2ccccc2)cs1,414.2,5,329.388,24,457.63695022470904,117.77359340331596,1,3.638,4.592,4.749,4.856,5.073,1.048656079,0.001527761,0.038370687,0.007086943,0.195604166,340.8031693238043,340.8031693238043,340.8031693238043,340.8031693238043,True
CCC1=C(C)C(=O)n2c1cc1c(C)c(CCC(=O)O)c(C)n1c2=O,420.1666666666667,6,328.36800000000005,14,444.6883954713234,127.30356793147428,1,3.475,4.237,4.702,4.884,5.259,0.72903489,0.000151843,0.008235998,0.049473047,0.202482112,356.78904460431653,356.78904460431653,356.78904460431653,356.78904460431653,True
CCCCn1cc(C=Cc2cc(=O)oc3cc(C)ccc23)c2ccccc21,406.0,2,357.45300000000003,22,357.45180625142984,112.78926385199829,1,3.716,4.339,4.783,4.861,4.917,0.973359938,0.293090382,0.015389409,0.026265252,0.000401126,333.6496044133477,333.6496044133477,333.6496044133477,333.6496044133477,False
CCCCCCNC(=O)c1sc(-c2ccc(-c3cc(-c4ccc(C(C)(C)C)cc4)c(C(=O)NCCCCCC)s3)s2)cc1-c1ccc(C(C)(C)C)cc1,392.0,1,767.183,33,461.81010294155095,114.11872604010416,1,3.368,4.462,4.804,4.85,4.899,1.57418378,0.014039714,0.037847582,0.006094907,0.047456859,368.12408847981,368.12408847981,368.12408847981,368.12408847981,True
C(#Cc1ccccc1)C(C#Cc1ccccc1)=c1c2ccccc2c(=C(C#Cc2ccccc2)C#Cc2ccccc2)c2ccccc12,540.0,1,604.7520000000003,48,436.3549864222896,96.14435197385664,1,2.835,3.631,3.808,4.085,4.122,1.225495407,0.412740638,0.060676635,0.116589025,8.527e-06,437.3340141093475,437.3340141093475,437.3340141093475,437.3340141093475,True
COc1ccc2cc(C3=[N+]4C(=Nc5c(-c6ccccc6)cc(-c6ccc7cc(OC)ccc7c6)n5[B-]4(F)F)C(c4ccccc4)=C3Br)ccc2c1,695.0,2,736.4250000000001,45,508.4486185895032,129.02853809062506,1,2.197,3.067,3.281,3.478,3.679,0.992100762,0.028319644,0.686985641,0.273029774,0.04479179,564.3340600819299,564.3340600819299,564.3340600819299,564.3340600819299,True
COc1ccc(-c2cc3c(cc2OC)-c2c(c4c(c5c2-c2cc(OC)c(-c6ccc(OC)cc6)cc2C5)C(=O)N(CCC(C)C)C4=O)C3)cc1,417.0,1,665.786,39,467.7374870182289,120.8706713588481,1,3.475,4.014,4.309,4.363,4.496,0.847518281,0.447809891,0.003955962,0.261301764,0.28389827,356.78904460431653,356.78904460431653,356.78904460431653,356.78904460431653,True
CCCCCCCCOc1ccc(C#Cc2c3cc4ccccc4cc3c(C#C[Si](C(C)C)(C(C)C)C(C)C)c3cc4ccccc4cc23)cc1,656.0,1,687.0560000000002,33,466.2523463170104,110.16699088497128,1,2.16,3.379,3.495,3.606,3.937,0.648514404,0.019760226,6.5091e-05,0.38514937,0.025895114,574.0008935185185,574.0008935185185,574.0008935185185,574.0008935185185,True
